"","Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"8399_8268",0.918225858253109,1.06108291438064e-08,1.06108291438064e-08,1.06108291438064e-08,0.012077137937517,1.06108291438064e-08,0.0696969083119118,1.06108291437433e-08,1.06108291438064e-08,1.06108291438064e-08,1.06108291438064e-08,1.06108291382213e-08
"8399_8692",0.510194925804566,1.07580375593659e-08,0.0238520148508643,1.07580375593659e-08,1.07580375593659e-08,1.07580375593659e-08,0.465952962522231,1.07580375593659e-08,1.07580375593659e-08,1.07580375593659e-08,1.07580375593659e-08,1.0758037559302e-08
"8399_9540",0.364226167289815,1.04897179383383e-08,0.0356052327825581,1.04897179383383e-08,1.04897179383383e-08,1.04897179383383e-08,0.0863720665152675,0.0220811875419078,0.13278941641709,0.035388807047733,1.04897179383383e-08,0.323537069957039
"8399_9964",0.0362363387833516,0.00924376892127356,0.0161855171504891,9.59722450282358e-09,9.59722450282358e-09,9.59722450282358e-09,9.59722450282358e-09,9.59722450282358e-09,9.59722450276658e-09,0.199818353762898,9.59722450282358e-09,0.738515954201416
"8399_10388",0.0856206586700634,9.87732147745159e-09,0.126645659157557,9.87732147745159e-09,9.87732147745159e-09,9.87732147745159e-09,9.87732147745159e-09,9.87732147745159e-09,0.0274429971029837,0.2128846155293,9.87732147745159e-09,0.547406000398846
"8399_10812",0.101360447650377,9.70912031926512e-09,9.70912031932278e-09,9.70912031932278e-09,0.00586230683944033,9.70912031926512e-09,9.70912031932278e-09,9.70912031932278e-09,0.0154683138047096,0.111676846654902,9.70912031932278e-09,0.765632017086729
"8399_11236",0.00239955748514144,8.41498146730714e-09,0.0085614399457307,8.41498146735711e-09,8.41498146735711e-09,8.41498146735711e-09,8.41498146735711e-09,8.41498146730714e-09,8.41498146735711e-09,0.117354390592429,8.41498146735711e-09,0.871684544656847
"8399_11660",0.298044361026762,1.03202394240976e-08,0.0217565847579969,1.03202394240976e-08,0.0186994111699564,1.03202394240976e-08,1.03202394240976e-08,0.0294366367401379,0.00415984115478114,0.134239969007778,1.03202394240976e-08,0.493663144541391
"8399_12084",0.297267333730184,1.07434902525528e-08,1.07434902526166e-08,1.07434902526166e-08,0.00265433077724542,1.07434902526166e-08,1.07434902525528e-08,0.031563216942146,0.00206651259384907,1.07434902526166e-08,1.07434902526166e-08,0.666448530752143
"8399_12508",0.179323959494792,0.0142317095417862,1.0020238486428e-08,1.0020238486428e-08,1.0020238486428e-08,1.0020238486428e-08,1.0020238486428e-08,1.0020238486428e-08,1.0020238486428e-08,1.0020238486428e-08,1.0020238486428e-08,0.806444240781276
"8399_13780",0.0235175866461433,0.00202787934943091,7.58766120068411e-09,7.58766120068411e-09,7.58766120068411e-09,7.58766120068411e-09,7.58766120068411e-09,7.58766120068411e-09,7.58766120068411e-09,0.334041902622776,7.58766120068411e-09,0.64041257068036
"8399_14204",0.115671648522219,6.94251893060716e-09,0.0103858505132613,6.94251893060716e-09,0.00192285565673097,6.94251893060716e-09,6.94251893060716e-09,0.0739413892010866,0.00557301800957468,0.354631050405386,6.94251893060716e-09,0.437874152979147
"8399_14628",0.120622197531557,0.0324871338598127,9.33445695620815e-09,9.33445695620815e-09,9.33445695620815e-09,9.33445695615271e-09,9.33445695620815e-09,9.33445695615271e-09,9.33445695615271e-09,0.122951067867169,9.33445695620815e-09,0.723939526065806
"8399_15052",0.0528009972496856,0.00409591604612709,9.38475714919759e-09,9.38475714919759e-09,0.00311516892460246,9.38475714919759e-09,9.38475714919759e-09,0.0198623947160855,0.0966276233379668,9.38475714919759e-09,9.38475714919759e-09,0.82349784341699
"8399_15476",9.41308361462784e-09,9.41308361462784e-09,9.41308361462784e-09,9.41308361462784e-09,9.41308361462784e-09,9.41308361462784e-09,9.41308361462784e-09,0.0297919832722044,0.14323825668322,0.0656956453515056,9.41308361462784e-09,0.761274039388401
"8399_15900",9.53958154247481e-09,9.53958154247481e-09,0.0206434969950042,9.53958154241816e-09,0.00468203116839562,9.53958154247481e-09,9.53958154247481e-09,9.53958154247481e-09,0.0276475359074535,0.0989914647142028,9.53958154247481e-09,0.848035404437873
"8399_16324",0.0465172026357355,0.00509545100490369,9.49870630255072e-09,9.49870630255072e-09,0.0279353332665297,0.0104385684001591,9.49870630255072e-09,9.49870630255072e-09,0.00415308181872788,0.0839711059952836,0.00827315459858232,0.813616064285253
"8853_1908",0.59363479642133,0.0107666638663586,0.0645792352215755,1.05620320155424e-08,1.05620320156051e-08,1.05620320156051e-08,1.05620320156051e-08,0.0629994544497285,1.05620320156051e-08,1.05620320156051e-08,0.268019776106783,1.05620320156051e-08
"8853_2332",0.911757689004415,8.99910407724661e-09,0.0650011023692551,8.99910407724661e-09,0.0232411276343931,8.99910407724661e-09,8.99910407724661e-09,8.99910407724661e-09,8.99910407724661e-09,8.99910407724661e-09,8.99910407724661e-09,8.99910407724661e-09
"8853_2756",0.851324670283428,9.84691968443121e-09,0.111384439573991,9.84691968470321e-09,0.0102788356125859,0.0244794675786141,9.84691968470321e-09,9.84691968470321e-09,9.84691968470321e-09,9.84691968470321e-09,0.00253251802294284,9.84691968470321e-09
"8853_4452",0.384654380292264,1.0811707408319e-08,0.102422805701299,1.0811707408319e-08,0.0793493932372543,0.433573334275524,1.08117074082548e-08,1.0811707408319e-08,1.0811707408319e-08,1.0811707408319e-08,1.0811707408319e-08,1.0811707408319e-08
"8853_4876",0.443399473094541,1.07426735526883e-08,1.07426735526883e-08,1.07426735526883e-08,0.0564518082644279,0.497369445911369,1.07426735470338e-08,1.07426735526883e-08,1.07426735526883e-08,1.07426735526883e-08,1.07426735526245e-08,0.00277918678827387
"8853_5300",0.76295427611157,1.09343892988135e-08,1.09343892988135e-08,1.09343892988135e-08,1.09343892988135e-08,0.175546918900301,1.09343892988135e-08,0.0544481345321289,0.00705058298088585,1.09343892988135e-08,1.09343892988135e-08,1.09343892988135e-08
"8853_5724",0.977210866603511,1.27735398180668e-08,1.27735398180668e-08,1.27735398180668e-08,0.00852121859805807,1.27735398180668e-08,1.27735398180668e-08,0.0142677998365726,1.27735398180668e-08,1.27735398180668e-08,1.27735398180668e-08,1.27735398180668e-08
"8853_6148",0.907170831034067,1.12044224104245e-08,1.12044224104245e-08,1.12044224104245e-08,0.0705942392964562,0.022234828829675,1.12044224104245e-08,1.12044224104245e-08,1.12044224104245e-08,1.12044224104245e-08,1.12044224104245e-08,1.12044224104245e-08
"8853_7844",1.35152778544459e-08,1.35152778544459e-08,1.35152778544459e-08,1.35152778544459e-08,0.0140931681457832,0.588513562063954,0.382966891309801,0.0144262703582384,1.35152778544459e-08,1.35152778544459e-08,1.35152778544459e-08,1.35152778543656e-08
"8853_8268",0.214775485755333,1.14804284854678e-08,1.14804284853997e-08,1.14804284854678e-08,1.14804284854678e-08,0.478431672456427,0.232026752151288,1.14804284854678e-08,0.074765997793524,1.14804284854678e-08,1.14804284854678e-08,1.14804284854678e-08
"8853_8692",0.24615391142878,1.16820155504431e-08,0.00396350851063496,1.16820155504431e-08,1.16820155504431e-08,0.0572033475260049,0.579442578085283,1.16820155504431e-08,0.00042643837340458,1.16820155504431e-08,1.16820155504431e-08,0.112810145983799
"8853_9116",0.465352161738285,1.03196052741191e-08,0.0446862343081265,1.03196052741191e-08,1.03196052741191e-08,1.03196052741191e-08,0.383640463373577,1.03196052741191e-08,1.03196052741191e-08,1.03196052741191e-08,1.03196052741191e-08,0.106321058023169
"8853_9540",0.307526713824842,1.06293076958046e-08,1.06293076958046e-08,1.06293076958046e-08,1.06293076958046e-08,1.06293076958046e-08,0.263040134496357,1.06293076958046e-08,0.020097731166011,0.0932485894435094,1.06293076958046e-08,0.316086756664126
"8853_9964",0.157767305104143,8.84579241600968e-09,0.0347532088835749,8.84579241606221e-09,0.00303942643703085,8.84579241606221e-09,8.84579241606221e-09,8.84579241606221e-09,0.0788944115425172,0.148448280106567,8.84579241606221e-09,0.577097314851413
"8853_10388",0.10428449494652,9.19635985062984e-09,0.0235205430189898,9.19635985062984e-09,0.0086162547282752,9.19635985062984e-09,9.19635985062984e-09,9.19635985062984e-09,0.0994758670742869,0.195029669709809,0.0107839177630663,0.558289206777253
"8853_10812",0.427197303319377,9.84845836963028e-09,9.84845836963028e-09,9.84845836963028e-09,9.84845836963028e-09,9.84845836963028e-09,9.84845836963028e-09,9.84845836963028e-09,0.0733002469780176,0.108381193900849,9.84845836963028e-09,0.391121177014089
"8853_11236",0.0120861653306142,7.42611650135055e-09,0.0118652163213646,7.42611650135055e-09,0.0162812143172408,7.42611650135055e-09,7.42611650135055e-09,7.42611650135055e-09,0.0092712907544352,0.361275547309105,7.42611650135055e-09,0.589220521410541
"8853_11660",0.478114839529926,9.93063362679567e-09,9.93063362685465e-09,9.93063362685465e-09,9.93063362685465e-09,9.93063362679567e-09,9.93063362685465e-09,9.93063362685465e-09,9.93063362685465e-09,0.0514316690676951,9.93063362685465e-09,0.470453402026676
"8853_12084",0.0581067443669208,7.47844648886072e-09,7.47844648886072e-09,7.47844648886072e-09,0.00342964206477287,7.47844648886072e-09,7.47844648881631e-09,7.47844648886072e-09,0.0462987175942599,0.276981740254958,7.47844648886072e-09,0.615183103369963
"8853_12508",0.29731959299253,9.74849776571087e-09,9.74849776571087e-09,9.74849776571087e-09,9.74849776571087e-09,9.74849776571087e-09,9.74849776571087e-09,9.74849776544159e-09,9.74849776571087e-09,9.74849776571087e-09,9.74849776571087e-09,0.702680309522492
"8853_12932",0.327204186155354,1.03998149525014e-08,1.03998149525632e-08,1.03998149525632e-08,1.03998149525632e-08,1.03998149525632e-08,1.03998149525632e-08,1.03998149525632e-08,1.03998149525632e-08,1.03998149525632e-08,1.03998149525014e-08,0.672795709846496
"8853_14204",0.0139781085958941,0.0146654041023473,0.0319790333362493,8.20378017227042e-09,8.20378017227042e-09,8.20378017227042e-09,8.20378017227042e-09,0.00756077634719008,8.20378017227042e-09,8.20378017227042e-09,8.20378017227042e-09,0.931816620191858
"8853_14628",0.0119958994433214,0.0164142408871006,8.50331694346729e-09,8.50331694346729e-09,8.50331694346729e-09,8.50331694346729e-09,8.50331694346729e-09,8.50331694346729e-09,8.50331694346729e-09,0.0488474549520288,8.50331694346729e-09,0.922742336691014
"8853_15052",0.327110012123448,0.0251131717258702,8.96026189975355e-09,8.96026189975355e-09,8.96026189975355e-09,8.96026189975355e-09,8.96026189975355e-09,8.96026189975355e-09,8.96026189975355e-09,0.353867728526176,8.96026189975355e-09,0.293909015942411
"8853_15476",0.0470545419956891,9.40178248857962e-09,0.0234900037360639,9.40178248857962e-09,9.40178248857962e-09,9.40178248857962e-09,9.40178248857962e-09,0.0583191527307013,0.0165425276142843,0.0683391244942319,9.40178248857962e-09,0.786254593018335
"8853_15900",0.0548316386050182,9.64200134529237e-09,0.00354603830132951,9.64200134529237e-09,9.64200134529237e-09,9.64200134529237e-09,9.64200134529237e-09,9.64200134528738e-09,0.120855200660734,9.64200134529237e-09,9.64200134529237e-09,0.820767045296908
"8853_16324",0.0392330413841742,8.89835632827581e-09,8.89835632827581e-09,8.89835632827581e-09,8.89835632827581e-09,8.89835632827581e-09,8.89835632827581e-09,8.89835632827581e-09,0.0605780149767018,8.89835632827581e-09,8.89835632827581e-09,0.900188863553917
"8853_16748",0.0815695002066224,1.12612369457274e-08,1.12612369457274e-08,1.12612369457274e-08,0.0146885118703632,0.279523304315508,1.12612369457274e-08,0.0760352456544785,1.12612369457274e-08,0.00106022778838676,1.12612369457274e-08,0.547123142597219
"9307_1908",0.512919272535737,9.00426360903156e-09,9.00426360903156e-09,9.00426360903156e-09,0.00393440616545836,0.341973208889471,0.0225241514734015,9.00426360903156e-09,0.0465182956491702,9.00426360903156e-09,0.0721306112611799,9.00426360903156e-09
"9307_2332",0.373975373753137,1.05471700084126e-08,0.148674136756198,1.05471700084126e-08,0.0383609575860372,0.244962600426737,0.0138715043529514,1.05471700065203e-08,1.05471700084126e-08,1.05471700084126e-08,0.180155363841919,1.05471700084126e-08
"9307_2756",0.212474527005041,1.07362680935312e-08,0.119511174175831,1.07362680935312e-08,0.215988368402588,1.07362680935312e-08,1.07362680935312e-08,1.07362680935312e-08,0.160308047125905,1.07362680935312e-08,0.291717808136758,1.07362680935312e-08
"9307_4452",0.595463780867156,0.00317956987711775,1.11352553712705e-08,1.11352553712705e-08,0.109470540704883,0.2918860194688,1.11352553712705e-08,1.11352553712705e-08,1.11352553712705e-08,1.11352553712705e-08,1.11352553712705e-08,1.11352553712043e-08
"9307_4876",0.977468441543415,1.40266423041546e-08,1.40266423041546e-08,1.40266423041546e-08,0.022531418190162,1.40266423041546e-08,1.40266423041546e-08,1.40266423041546e-08,1.40266423041546e-08,1.40266423041546e-08,1.40266423041546e-08,1.40266423041546e-08
"9307_5300",0.999999833568211,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08,1.51301626480646e-08
"9307_5724",0.995931415729964,1.24660256263659e-08,0.00406845960977998,1.24660256263659e-08,1.24660256263659e-08,1.24660256263659e-08,1.24660256263659e-08,1.24660256263659e-08,1.24660256262919e-08,1.24660256263659e-08,1.24660256263659e-08,1.24660256198043e-08
"9307_6148",0.887029986850003,1.21867351441462e-08,0.00155369000155296,1.21867351441462e-08,0.107458233989692,1.21867351441462e-08,1.21867351441462e-08,1.21867351440739e-08,0.00395799166487137,1.21867351441462e-08,1.21867351441462e-08,1.21867351441462e-08
"9307_6996",1.66539443640787e-08,1.66539443640787e-08,1.66539443640787e-08,1.66539443640787e-08,0.615414526366582,0.384585307093974,1.66539443640787e-08,1.66539443640787e-08,1.66539443640787e-08,1.66539443640787e-08,1.66539443640787e-08,1.66539443640787e-08
"9307_7420",1.32709378797562e-08,1.32709378796774e-08,1.32709378797562e-08,1.32709378797562e-08,0.107298828755558,0.819798575444424,0.0521241159848574,1.32709378797562e-08,1.32709378797562e-08,0.020778373647658,1.3270937872771e-08,1.32709378797562e-08
"9307_7844",1.22854842564687e-08,0.00308265966183007,1.22854842564687e-08,1.22854842564687e-08,1.22854842564687e-08,0.423323544116099,0.23501335564349,0.0839339249281582,0.254646429652033,1.22854842564687e-08,1.22854842564687e-08,1.22854842564687e-08
"9307_8268",0.0152766974344367,0.00241690809968763,1.25668914854087e-08,1.25668914854087e-08,1.25668914854087e-08,0.783045237804959,0.199261056125784,1.25668914854087e-08,1.25668914854087e-08,1.25668914854087e-08,1.25668914854087e-08,1.25668914854087e-08
"9307_8692",0.150333718581662,1.13779067569508e-08,0.0368918116008763,1.13779067569508e-08,1.13779067569508e-08,1.13779067569508e-08,0.526076317168682,1.13779067569508e-08,1.13779067569508e-08,0.00190750050307779,1.13779067569508e-08,0.284790572500355
"9307_9116",0.386372962415713,1.13671398843345e-08,0.042522344666763,1.13671398843345e-08,1.13671398843345e-08,5.43213431746965e-05,0.306505350342008,0.0805881062128077,0.0427711199380105,1.13671398843345e-08,1.13671398843345e-08,0.141185738245824
"9307_10388",0.33216640227818,1.03302128620278e-08,0.0434425662631611,1.03302128620278e-08,0.0405569501495788,1.03302128620278e-08,1.03302128620278e-08,1.03302128620278e-08,1.03302128620278e-08,0.112142731072907,1.03302128620278e-08,0.471691277924683
"9307_13780",0.457866104586658,1.07887886763026e-08,0.232948122551465,1.07887886757706e-08,0.00370755478872193,1.07887886763026e-08,1.07887886763026e-08,1.07887886763026e-08,1.07887886763026e-08,1.07887886763026e-08,1.07887886763026e-08,0.305478131762845
"9307_14204",0.570474913472028,0.0328304563285372,0.00507725384015102,1.04693284374455e-08,1.04693284374455e-08,1.04693284374455e-08,1.04693284374455e-08,1.04693284373834e-08,1.04693284374455e-08,1.04693284374455e-08,1.04693284373834e-08,0.391617292604656
"9307_14628",8.68564451904569e-09,0.0429296263438695,0.0712231051549156,8.68564453567118e-09,8.68564453567118e-09,8.68564453567118e-09,8.68564453567118e-09,0.0513228691646229,8.68564453567118e-09,0.221131923740963,8.68564453567118e-09,0.613392414796118
"9307_15476",7.2096277735296e-09,7.20962777732443e-09,0.0108019892649308,7.20962777732443e-09,7.20962777732443e-09,7.20962777732443e-09,7.20962777732443e-09,0.0208386261048915,0.00192538986234638,0.646450666962685,7.20962777732443e-09,0.319983277337752
"9307_15900",0.0963000097319117,1.04273199617349e-08,0.0748369975342523,1.04273199617349e-08,1.04273199617349e-08,1.04273199617349e-08,1.04273199617349e-08,1.04273199617349e-08,0.139824760433608,0.0950557631943466,1.04273199617349e-08,0.593982396114642
"9307_16324",0.0650179699631862,9.98201518614474e-09,9.98201518614474e-09,9.98201518614474e-09,9.98201518614474e-09,9.98201518614474e-09,9.98201518614474e-09,0.0313124760060149,0.0703151696728869,9.98201518614474e-09,9.98201518614474e-09,0.833354304501791
"9307_16748",1.05348086361857e-08,1.05348086361857e-08,1.05348086361857e-08,1.05348086361857e-08,0.0644932228001758,0.125765558018009,1.05348086361857e-08,1.05348086361857e-08,0.0970504047153364,1.05348086361857e-08,1.05348086361857e-08,0.71269073018801
"9761_1908",0.117678769115002,1.29616275119135e-08,1.29616275119135e-08,1.29616275119135e-08,1.29616275119135e-08,0.0588208845021051,1.29616275119135e-08,1.29616275119135e-08,0.250404944762074,1.29616275119135e-08,0.573095297927798,1.29616275119135e-08
"9761_2332",1.22692785654207e-08,1.22692785654207e-08,1.22692785654207e-08,1.22692785654207e-08,0.106295366842848,1.22692785654207e-08,0.108415429450963,1.22692785654207e-08,1.22692785654207e-08,1.22692785654207e-08,0.785289093282682,1.22692785653478e-08
"9761_4452",0.674390706497731,1.22790739054434e-08,1.22790739054434e-08,1.22790739054434e-08,0.106940627585391,0.147069709654352,1.22790739054434e-08,1.22790739054434e-08,0.025588476971206,1.22790739054434e-08,0.0460103933378027,1.22790739054434e-08
"9761_4876",0.982718647004733,0.0124606717213622,0.00482056203172429,1.32491312048685e-08,1.32491312048685e-08,1.32491312048685e-08,1.32491312048685e-08,1.32491312048685e-08,1.32491312048685e-08,1.32491312048685e-08,1.32491312048685e-08,1.32491312048685e-08
"9761_5300",0.99999984435266,1.41497581415711e-08,1.41497581415711e-08,1.41497581415711e-08,1.41497581415711e-08,1.41497581414871e-08,1.41497581415711e-08,1.41497581415711e-08,1.41497581415711e-08,1.41497581415711e-08,1.41497581415711e-08,1.41497581341233e-08
"9761_5724",0.999999836840279,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08,1.48327018663636e-08
"9761_6148",0.999999833786683,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08,1.51103015033245e-08
"9761_6572",0.785699280247655,1.20967243999176e-08,1.20967243999176e-08,1.20967243999176e-08,0.124188006828406,1.20967243999176e-08,1.20967243999176e-08,1.20967243999176e-08,0.0901126040534192,1.20967243999176e-08,1.20967243998458e-08,1.20967243999176e-08
"9761_6996",1.28198146591373e-08,0.0136561677318959,1.28198146591373e-08,1.28198146590612e-08,0.157742110200644,0.704604261851019,0.121579543760689,0.00241782671705044,1.28198146591373e-08,1.28198146591373e-08,1.28198146591373e-08,1.28198146591373e-08
"9761_7420",0.187777877427601,1.15342332610509e-08,1.15342332610509e-08,0.00701967165507063,1.15342332610509e-08,0.599180427375142,0.148766174103924,0.0147062360558474,1.15342332610509e-08,1.15342332610509e-08,1.15342332610509e-08,0.0425495441770155
"9761_7844",0.00581427300357678,0.0263902725856391,1.26143070072421e-08,1.26143070072421e-08,0.00610522953135657,0.705041471601029,0.256026627771183,1.26143070072421e-08,1.26143070072421e-08,1.26143070072421e-08,0.000622049821373178,1.26143070072421e-08
"9761_8268",0.0174277830894201,1.20965434664627e-08,1.20965434664627e-08,1.20965434664627e-08,1.20965434663909e-08,0.625315142682134,0.321482465651833,1.20965434664627e-08,0.0357745118042657,1.20965434664627e-08,1.20965434664627e-08,1.20965434664627e-08
"9761_8692",1.14399159390363e-08,1.14399159390363e-08,1.14399159390363e-08,1.14399159390363e-08,1.14399159390363e-08,1.14399159390363e-08,0.612797279993723,1.14399159390363e-08,1.14399159390363e-08,0.0136063547164048,1.14399159390363e-08,0.373596262330629
"9761_9116",0.118075305629677,1.15216116101003e-08,0.0683703746652373,1.15216116101003e-08,1.15216116101003e-08,1.15216116101003e-08,0.521386514993625,1.15216116101003e-08,0.00292989874433004,0.0969398992652484,0.0524620237583407,0.139835925335483
"9761_12932",0.211625567669174,1.01302652707731e-08,1.01302652707731e-08,1.01302652707731e-08,1.01302652707731e-08,1.01302652707731e-08,1.01302652707731e-08,1.01302652707731e-08,1.01302652707129e-08,0.104341214010828,1.01302652707731e-08,0.684033127147611
"9761_13356",7.65768585897907e-09,0.029909781302312,0.018932543545594,7.65768586300973e-09,7.65768586300973e-09,7.65768586300973e-09,7.65768586300973e-09,7.65768586300973e-09,7.65768586300973e-09,0.442757940603764,7.65768586296426e-09,0.508399673286843
"9761_13780",0.521970346607581,0.011408544587915,0.0507272391727364,9.86441859590360e-09,9.86441859590360e-09,9.86441859590360e-09,9.86441859590360e-09,9.86441859590360e-09,9.86441859590360e-09,9.86441859590360e-09,9.86441859590360e-09,0.415893790716419
"9761_14204",5.40649740576207e-09,0.00225238003863526,5.40649740860781e-09,5.40649740860781e-09,5.40649740860781e-09,5.40649740860781e-09,5.40649740860781e-09,5.40649740860781e-09,5.40649740860781e-09,0.519617828754916,5.40649740860781e-09,0.478129742547972
"9761_14628",8.99644082070445e-09,0.115727853838885,8.99644082543978e-09,8.99644082543978e-09,8.99644082543978e-09,8.99644082543978e-09,8.99644082543978e-09,0.0115959722256981,8.99644082543978e-09,0.220599712709184,8.99644082543978e-09,0.652076389254706
"9761_15052",0.308816382807466,0.0362495927720278,9.47830108378543e-09,9.47830108378543e-09,9.47830108378543e-09,9.47830108378543e-09,9.47830108378543e-09,9.47830108378543e-09,9.47830108378543e-09,9.47830108378543e-09,9.47830108378543e-09,0.654933939115797
"9761_15476",0.0572686362991733,1.01634728471931e-08,1.01634728471931e-08,1.01634728471931e-08,1.01634728471931e-08,1.01634728471931e-08,1.01634728471931e-08,1.01634728471878e-08,1.01634728471931e-08,0.0766835605146816,1.01634728471327e-08,0.866047711714889
"9761_15900",0.00341591149538121,9.10322389965326e-09,0.0109112573827992,9.10322389965326e-09,9.10322389965326e-09,9.10322389965326e-09,9.10322389965326e-09,9.10322389965326e-09,0.132664589900895,0.178205621429043,9.10322389965326e-09,0.674802556069314
"9761_16324",0.0077697955174601,8.77115626186455e-09,8.77115626186455e-09,8.77115626186455e-09,0.00854510296127047,8.77115626186455e-09,8.77115626186455e-09,0.0114621618820724,8.77115626186455e-09,8.77115626186455e-09,8.77115626186455e-09,0.972222869469947
"9761_16748",0.0677999972544512,9.73066351240583e-09,0.0156354094190895,9.73066351240583e-09,9.73066351240583e-09,9.73066351240583e-09,9.73066351240583e-09,9.73066351240583e-09,0.122181538677903,0.0642134697145899,9.73066351240583e-09,0.730169516819322
"10215_1484",1.50310209751427e-08,1.50310209751427e-08,1.50310209751427e-08,1.50310209751427e-08,1.50310209751427e-08,1.50310209751427e-08,0.0692614434691815,0.00423212752200361,1.50310209751427e-08,1.50310209751427e-08,0.926506293729626,1.50310209751427e-08
"10215_1908",1.33096423696946e-08,1.33096423696946e-08,1.33096423696946e-08,1.33096423696946e-08,1.33096423696946e-08,1.33096423696946e-08,1.33096423696946e-08,0.0116515270780871,1.33096423696946e-08,1.33096423696946e-08,0.988348339825489,1.33096423696946e-08
"10215_2332",1.01030248255221e-08,1.01030248255221e-08,1.01030248255221e-08,1.01030248255221e-08,1.01030248255221e-08,1.01030248255221e-08,1.01030248255221e-08,1.01030248255221e-08,1.01030248245858e-08,1.01030248255221e-08,0.999999888866727,1.01030248255221e-08
"10215_2756",1.33284330025755e-08,1.33284330025755e-08,1.33284330025755e-08,1.33284330025755e-08,0.163752081578699,0.143124773678479,0.0642705802620442,1.33284330025755e-08,1.33284330025755e-08,1.33284330025755e-08,0.628852457853314,1.33284330025755e-08
"10215_4452",0.880365377642404,1.13265838858454e-08,1.13265838858454e-08,1.13265838858454e-08,1.13265838858454e-08,0.076935988167,1.13265838857781e-08,1.13265838858454e-08,1.13265838858454e-08,1.13265838858454e-08,0.0426985322513407,1.13265838858454e-08
"10215_5300",0.993598115724113,1.18409375067479e-08,0.00640176586651202,1.18409375067479e-08,1.18409375067479e-08,1.18409375067479e-08,1.18409375061641e-08,1.18409375067479e-08,1.18409375067479e-08,1.18409375067479e-08,1.18409375067479e-08,1.18409375067479e-08
"10215_5724",0.814914917109021,0.179179887830473,0.0059050846923002,1.22631340046301e-08,1.22631340046301e-08,1.22631340045573e-08,1.22631340046301e-08,1.22631340046301e-08,1.22631340046301e-08,1.22631340046301e-08,1.22631340046301e-08,1.22631340046301e-08
"10215_6148",0.992495438985479,1.51928711019429e-08,1.51928711019429e-08,1.51928711019429e-08,0.00750440908580986,1.51928711019429e-08,1.51928711019429e-08,1.51928711019429e-08,1.51928711019429e-08,1.51928711019429e-08,1.51928711019429e-08,1.51928711019429e-08
"10215_6572",0.957947166488767,1.12000469868475e-08,1.12000469868475e-08,1.12000469868475e-08,0.0420527215107634,1.12000469868475e-08,1.12000469868475e-08,1.12000469868475e-08,1.12000469868475e-08,1.12000469868475e-08,1.12000469868475e-08,1.12000469868475e-08
"10215_6996",0.781115464282824,0.00177899264554675,1.07885429891083e-08,1.07885429891083e-08,0.187742211549048,7.52721130133356e-05,1.07885429891083e-08,1.07885429891083e-08,0.0225479111498912,1.07885429891083e-08,0.00674008352841874,1.07885429891083e-08
"10215_7420",0.5899535149343,1.08184803780327e-08,1.08184803780327e-08,1.08184803780327e-08,0.137568963472864,0.191608677888401,1.08184803780327e-08,1.08184803779684e-08,0.0808687571565924,1.08184803780327e-08,1.08184803780327e-08,1.08184803780327e-08
"10215_7844",0.0641500030455988,1.2021858723313e-08,1.2021858723313e-08,1.2021858723313e-08,0.0367805105605825,0.566178040003179,0.305213630683011,0.0276777315546175,1.2021858723313e-08,1.2021858723313e-08,1.2021858723313e-08,1.2021858723313e-08
"10215_8268",0.156299515663099,1.13985602314238e-08,1.13985602314238e-08,1.13985602314238e-08,1.13985602314238e-08,0.283893609599058,0.361177029060978,1.13985602314238e-08,0.0667677142647696,0.0483766059136492,1.13985602314238e-08,0.0834854571070849
"10215_8692",0.0193588353150917,9.38603144878826e-09,9.38603144878826e-09,9.38603144878826e-09,0.00231661482821459,9.38603144878826e-09,0.153688259577333,9.38603144878826e-09,9.38603144878826e-09,0.0657229923480784,0.0239976993759108,0.734915542239183
"10215_9116",0.119927185794183,1.13006290245204e-08,1.13006290245204e-08,1.13006290245204e-08,1.13006290245204e-08,1.13006290245204e-08,0.291617810689017,1.13006290245204e-08,1.13006290245204e-08,1.13006290245204e-08,0.0432479439609229,0.545206969150845
"10215_13356",0.0383102292079539,0.0172553349363876,7.32021509318908e-09,7.32021509318908e-09,0.000974253456251207,7.32021509318908e-09,7.32021509318908e-09,7.32021509318908e-09,7.32021509318908e-09,0.398594766152475,7.32021509318908e-09,0.544865365005426
